name,slug,city_slug,category_slug,address,phone,website,rating,reviews,latitude,longitude,short_description,description,photo,google_maps_link,place_id
Museum of Orange Heritage - Free Admission,museum-of-orange-heritage-free-admission-belfast,belfast,attractions,"368 Cregagh Rd, Castlereagh, Belfast BT6 9EY",+44 28 9070 1122,http://www.orangeheritage.co.uk/,4.6,339,54.57158829999999,-5.8938887,"Museum, Non-profit organisation, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQJSC9LuJW67UvnTlDy6e6VIGCFglMBGHneJahYAO9ian9ZGXN5lRRrCesOFQajnN8LrdinJg2kaf7J4g6PLNKRqme0w4PtMHicl0q3YuVhzabFE6unqO_QXSyW3Bag_vgRJDO_w=w800-h500-k-no,"https://www.google.com/maps/place/Museum+of+Orange+Heritage+-+Free+Admission/@54.571588299999995,-5.8938887,14z/data=!4m8!1m2!2m1!1sMuseum+of+Orange+Heritage+-+Free+Admission!3m4!1s0x4861093c149fe23d:0x9a73c8ab0221e269!8m2!3d54.571588299999995!4d-5.8938887",ChIJPeKfFDwJYUgRaeIhAqvIc5o
Coalisland Museum & Heritage Centre,coalisland-museum-heritage-centre-dungannon,dungannon,attractions,"51 Dungannon Rd, Coalisland, Dungannon BT71 4HP",+44 28 8774 8512,https://m.facebook.com/Friends-of-Coalisland-Museum-and-Heritage-Centre-104811567601475,5.0,1,54.5382416,-6.7060249,Museum,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6GblsmwHpcmlYUzUuebp5JwA0j1S0FAyg1qVupGiMxsTAoDMGfaBt1LyN66sQygsYIzmQCreiN4IQM8Iq3FMFatwCoQHp4BN54hf-Oa77HBtRm0lwTG2QjxzGRvhPq5gT7no=w800-h500-k-no,"https://www.google.com/maps/place/Coalisland+Museum+%26+Heritage+Centre/@54.5382416,-6.7060249,14z/data=!4m8!1m2!2m1!1sCoalisland+Museum+%26+Heritage+Centre!3m4!1s0x48608ba28ebaa7b9:0x9d2ca91c3592259f!8m2!3d54.5382416!4d-6.7060249",ChIJuae6jqKLYEgRnyWSNRypLJ0
The Heritage Hub at Carnlough Town Hall,the-heritage-hub-at-carnlough-town-hall-ballymena,ballymena,attractions,"32 Harbour Rd, Carnlough, Ballymena BT44 0EU",,https://discovernorthernireland.com/things-to-do/the-heritage-hub-at-carnlough-town-hall-p731211,,0,54.99294829999999,-5.989941,Tourist attraction,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerw4_mvN26AQUrGcSghbK1IiEg4nRIlEcJpUYbgkg9LhsR6no70WJY89eGGpf9LfMXzt9LlVn2vbpvpReYVaPeyomr_zkCqgCW7IR52YgEYEJRwnAocnrotKpNZwZmueXD4t1YS=w800-h500-k-no,"https://www.google.com/maps/place/The+Heritage+Hub+at+Carnlough+Town+Hall/@54.992948299999995,-5.989941,14z/data=!4m8!1m2!2m1!1sThe+Heritage+Hub+at+Carnlough+Town+Hall!3m4!1s0x4861c7f59700fbcb:0x11bc81792e0ebab1!8m2!3d54.992948299999995!4d-5.989941",ChIJy_sAl_XHYUgRsboOLnmBvBE
Dún Uladh Cultural Heritage Centre,d-n-uladh-cultural-heritage-centre-omagh,omagh,attractions,"Drumnakilly Rd, Omagh BT79 0JP",+44 28 8224 2777,http://www.dunuladh.ie/,4.5,21,54.60050469999999,-7.254268,Heritage building,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjr3rnlCUh2IZgTe5FXXNoAD5Do3WssV7nKWEluDveexXtaXcuRFQHTkgOaJePb6TJ8To7XBNCdXkYLET7D77efmQNHAdw2byr2llKqfqJtaDWxBXksMAn44CMGjp5OZOKGUE=w800-h500-k-no,"https://www.google.com/maps/place/D%C3%BAn+Uladh+Cultural+Heritage+Centre/@54.600504699999995,-7.254268,14z/data=!4m8!1m2!2m1!1sD%C3%BAn+Uladh+Cultural+Heritage+Centre!3m4!1s0x485fd491f73d7ff1:0xf6a2c3d6f2fb88b7!8m2!3d54.600504699999995!4d-7.254268",ChIJ8X8995HUX0gRt4j78tbDovY
Somme Museum,somme-museum-newtownards,newtownards,attractions,"233 Bangor Rd, Newtownards BT23 7PH",+44 28 9182 3202,http://www.sommeassociation.com/,4.7,242,54.6144995,-5.6818896,"War museum, Tourist attraction",This museum on Ireland's role in World War I highlights local volunteer divisions & features a cafe.,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWLXxOVdYjRGXJHQ7JeA_EcMCEwEhT_-Iv6j2Bj2MoiZkdvDAeThB_IewrD_FBc43LJn-OtcOGKLZNeKtdnef4Y6qb2Q6A-yHTgOirg5JQ5Sb0zfxr4ZPCyoeGE7sCXG1clVfn8w=w800-h500-k-no,"https://www.google.com/maps/place/Somme+Museum/@54.6144995,-5.6818896,14z/data=!4m8!1m2!2m1!1sSomme+Museum!3m4!1s0x486175acbd4f84ed:0xd2981969243796bf!8m2!3d54.6144995!4d-5.6818896",ChIJ7YRPvax1YUgRv5Y3JGkZmNI
Killeter Heritage Centre,killeter-heritage-centre-castlederg,castlederg,attractions,"Woodside Rd, Castlederg BT81 7EL",,,5.0,3,54.6681067,-7.683693799999999,Heritage museum,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepN7C4R6RX5_vqz-0WqamDHLPw_YFllylwEBLmGfiIFpE_cLLBHVuIFm8aEygmAt3pKcsn1Jghaefzmjbra7s9o4u49yucs0ueDhuMMADsL2EBa4Pyo0l_cmuAcNvoXDyMtu8M=w800-h500-k-no,"https://www.google.com/maps/place/Killeter+Heritage+Centre/@54.668106699999996,-7.6836937999999995,14z/data=!4m8!1m2!2m1!1sKilleter+Heritage+Centre!3m4!1s0x485fb63601250333:0x3e079a8849555d21!8m2!3d54.668106699999996!4d-7.6836937999999995",ChIJMwMlATa2X0gRIV1VSYiaBz4
Heritage Tower Museum,heritage-tower-museum-derry,derry,attractions,"129 The Fountain, Londonderry BT48 6QL",+44 28 7136 3419,http://www.visitbishopstreetandthefountain.com/portfolio-item/heritage-tower-museum/,4.3,9,54.9932162,-7.3251987,"Museum, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoL-5t4ZGZVPqlmnPQhGXgrmF05HNVcGud3E4k63cuvbkXOUCxvBZifyqgknQ_typAgmTgzBQGQTdZ37mczT2qtl1TCcIiDKtTLUEjMFGJKu5V2zV2ENpospxVV3vlWsfjb_TM=w800-h500-k-no,"https://www.google.com/maps/place/Heritage+Tower+Museum/@54.9932162,-7.3251987,14z/data=!4m8!1m2!2m1!1sHeritage+Tower+Museum!3m4!1s0x485fe177bedec15b:0x3977eb70ce9e7d19!8m2!3d54.9932162!4d-7.3251987",ChIJW8HevnfhX0gRGX2eznDrdzk
Gasyard Heritage Centre,gasyard-heritage-centre-derry,derry,attractions,"128 Lecky Rd, Londonderry BT48 6LY",,,4.2,6,54.992722,-7.330299699999999,History museum,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=68gCUOeabZcThH_6lva4ZQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=213.96538&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Gasyard+Heritage+Centre/@54.992722,-7.330299699999999,14z/data=!4m8!1m2!2m1!1sGasyard+Heritage+Centre!3m4!1s0x485fe17747be0857:0xd0e795a747336e23!8m2!3d54.992722!4d-7.330299699999999",ChIJVwi-R3fhX0gRI24zR6eV59A
"The Museum of Orange Heritage, Sloan's House",the-museum-of-orange-heritage-sloans-house-armagh,armagh,attractions,"82-86 Main St, Loughgall, Armagh BT61 8HZ",+44 28 3889 2048,https://www.orangeheritage.co.uk/,4.7,75,54.4112978,-6.6002861,"History museum, Historical landmark, Tea and coffee shop, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqREavCutMyjPevXSCts991UNqbJfdxNZEJdR5JsvaiBUgGkZs29TlWJrtwyF63QdRoluFidY0H34ltwo7oDk7FoU5kjeMT7ZujzbI2I2wUPstjjQbP13UNw5T3sW_TA1EQrvKM5Q=w800-h500-k-no,"https://www.google.com/maps/place/The+Museum+of+Orange+Heritage%2C+Sloan%27s+House/@54.4112978,-6.6002861,14z/data=!4m8!1m2!2m1!1sThe+Museum+of+Orange+Heritage%2C+Sloan%27s+House!3m4!1s0x4860ed6b8ea95695:0xaa4b8665b885aabe!8m2!3d54.4112978!4d-6.6002861",ChIJlVapjmvtYEgRvqqFuGWGS6o
Armagh Observatory and Planetarium,armagh-observatory-and-planetarium-armagh,armagh,attractions,"College Hill, Armagh BT61 9DB",+44 28 3752 3689,http://www.armagh.space/,4.6,805,54.35192319999999,-6.6482413,"Planetarium, Tourist attraction","Dating back to 1789, this observatory in a scenic landscape offers lectures on astronomy.",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQoIBHCeYaaQoQmlqqaQL_zVPokVmNIDoBcx5FL39SLDHSRzItm8Rvjv7oQq-svKcyneTOWaKq20wUyyYzPLiQN3F116cKV_HGcBz953cVgH6Gto1DbBx2pUHQsxgcpuDsq_Iu=w800-h500-k-no,"https://www.google.com/maps/place/Armagh+Observatory+and+Planetarium/@54.351923199999995,-6.6482413,14z/data=!4m8!1m2!2m1!1sArmagh+Observatory+and+Planetarium!3m4!1s0x48609342f2ebfd21:0xd97412db09ed9eec!8m2!3d54.351923199999995!4d-6.6482413",ChIJIf3r8kKTYEgR7J7tCdsSdNk
Museum at The Mill,museum-at-the-mill-newtownabbey,newtownabbey,attractions,"Mossley Mill, Lower, Carnmoney Rd N, Glengormley, Newtownabbey BT36 5QA",+44 28 9034 0129,https://antrimandnewtownabbey.gov.uk/visitor/arts-heritage/museums-and-galleries/museum-at-the-mill/,4.6,12,54.6953277,-5.9469306,"Museum, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhS0bc63TyECevkk9Usq_kKhqPOD6-IdOPYgYsVpNQXO4TdkRCVtf9Rs2nj--dE7bLNup1r4z5_dFIv69mt5FvUduBrtly5uJGLO86czO0DWR3kRI2STLbvHWRqP_kqJMSDfQ=w800-h500-k-no,"https://www.google.com/maps/place/Museum+at+The+Mill/@54.6953277,-5.9469306,14z/data=!4m8!1m2!2m1!1sMuseum+at+The+Mill!3m4!1s0x4861a659ebad609d:0x575accbd7d45ee74!8m2!3d54.6953277!4d-5.9469306",ChIJnWCt61mmYUgRdO5Ffb3MWlc
The Livingstone Centre,the-livingstone-centre-newtownards,newtownards,attractions,"Church Hill, Killinchy, Newtownards BT23 6PP",,,4.3,4,54.4737065,-5.6758029,Museum,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptyngl5pZrqt5yOUQIHnb8o4dbo0m4pm42EEsPLeO8KnOoHZgB0y-bgwTO5vt8hUBIwpkxyS304tBm_L6g8AXEHuFNShAxA4ySH6_phSKcGV-mBRl2IWFMD3wV_0QLMq_-I8QxceI6qhs=w800-h500-k-no,"https://www.google.com/maps/place/The+Livingstone+Centre/@54.4737065,-5.6758029,14z/data=!4m8!1m2!2m1!1sThe+Livingstone+Centre!3m4!1s0x48616d157df8462b:0x879233d75b2be98a!8m2!3d54.4737065!4d-5.6758029",ChIJK0b4fRVtYUgRiukrW9czkoc
"Navan Centre & Fort, Armagh",navan-centre-fort-armagh-armagh,armagh,attractions,"81 Killylea Rd, Armagh BT60 4LD",+44 28 3752 9644,http://www.navancentre.com/,4.6,711,54.3437024,-6.702156599999999,Tourist attraction,Round temple constructed by a warrior clan on an archaeological site with tours and a restaurant.,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsXobGDPOaoCswjDRh6sNAm43bGQqx4wtIMo9vo0m1RxzY6oMRqhtnPkcZOW4UB7XNIntieYQ2GWO--4AyV6C1VYIKiYS4HXgWveOjQNFBmhAPdoP9oGGFzGzCtQkgV87ApXcL=w800-h500-k-no,"https://www.google.com/maps/place/Navan+Centre+%26+Fort%2C+Armagh/@54.3437024,-6.7021565999999995,14z/data=!4m8!1m2!2m1!1sNavan+Centre+%26+Fort%2C+Armagh!3m4!1s0x4860938575ff4e85:0xdfebe0d12c8e6b12!8m2!3d54.3437024!4d-6.7021565999999995",ChIJhU7_dYWTYEgREmuOLNHg698
Causeway Coast Discovery Centre,causeway-coast-discovery-centre-ballymoney,ballymoney,things-to-do,"38 Coolkeeran Rd, Armoy, Ballymoney BT53 8XL",+44 7821 129757,http://causewaycoastdiscoverycenter.com/,5.0,1,55.1078097,-6.300946,Cultural centre,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2K1JRgR09eoTAApXL6pS18OMFKyaxvLb4CghMkV3W6w-AcL87j6t2IkPB_hAq9lQniK2uZgA4aj-N1QQNMjf7xcwkYf8vWueuusj90D24M-Msi7CfI1QqhbgYEimmS4axlMxXSQ=w800-h500-k-no,"https://www.google.com/maps/place/Causeway+Coast+Discovery+Centre/@55.1078097,-6.300946,14z/data=!4m8!1m2!2m1!1sCauseway+Coast+Discovery+Centre!3m4!1s0x4861cd244be10ffd:0x4d456033ada96d58!8m2!3d55.1078097!4d-6.300946",ChIJ_Q_hSyTNYUgRWG2prTNgRU0
Royal Irish Fusiliers Museum,royal-irish-fusiliers-museum-armagh,armagh,attractions,"Regimental Museum Sovereign House, The Mall, Armagh BT61 9DL",+44 28 3752 2911,http://www.royalirishfusiliersmuseum.com/,4.8,46,54.350607,-6.6518413,"Army museum, Tourist attraction","This museum tells the story of the Royal Irish Fusiliers, a defunct regiment of the British Army.",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfIHiv7YVYwIpoQ8SKb5RYgEwjB51IDwjAcODON7RbFGI7ktnzBT02DDcWtTDigiwucyRLVoVQjtergfYUASpMjZ02cXAFJqAhlwJBED8uLi-DXwtkpelauWcjUMoYdWh0xGwnDw=w800-h500-k-no,"https://www.google.com/maps/place/Royal+Irish+Fusiliers+Museum/@54.350607,-6.6518413,14z/data=!4m8!1m2!2m1!1sRoyal+Irish+Fusiliers+Museum!3m4!1s0x4860936811206f79:0x1aa1d7cfc3d85ee8!8m2!3d54.350607!4d-6.6518413",ChIJeW8gEWiTYEgR6F7Yw8_XoRo
Garvagh Museum,garvagh-museum-coleraine,coleraine,attractions,"Garvagh, Coleraine BT51 5AB",+44 7507 787077,,4.7,6,54.9823397,-6.6889295,"Museum, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep08mXqy-1s5xHp3kvlYc3T8BOQwtRjO7DyGFIKmGqNa24OrN9CgisdBcltb0YdJuZSP6DWIh_aWe1KPAavu8AUb3hjPgioRf_aFGMI_iCVwsllKYtDkpUO7u3HBvhWGudCw3MBUw=w800-h500-k-no,"https://www.google.com/maps/place/Garvagh+Museum/@54.9823397,-6.6889294999999995,14z/data=!4m8!1m2!2m1!1sGarvagh+Museum!3m4!1s0x48603fd396e2a0c7:0xc4a7d10604d3ee4a!8m2!3d54.9823397!4d-6.6889294999999995",ChIJx6DiltM_YEgRSu7TBAbRp8Q
The Ropewalk Maritime Visitor Centre,the-ropewalk-maritime-visitor-centre-newtownards,newtownards,attractions,"The RopeWalk, Portaferry, Newtownards BT22 1NZ",+44 7834 539566,http://www.portaferryandstrangfordtrust.org/,,0,54.3827547,-5.5481303,Museum,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mJG2iYLC67bheyU0pKtPBQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=57.660126&pitch=0&thumbfov=100,"https://www.google.com/maps/place/The+Ropewalk+Maritime+Visitor+Centre/@54.3827547,-5.5481302999999995,14z/data=!4m8!1m2!2m1!1sThe+Ropewalk+Maritime+Visitor+Centre!3m4!1s0x486169fe74e21f33:0x8da9b62aa80c2a08!8m2!3d54.3827547!4d-5.5481302999999995",ChIJMx_idP5pYUgRCCoMqCq2qY0
First Derry Blue Coat School Heritage Centre,first-derry-blue-coat-school-heritage-centre-derry,derry,attractions,"Magazine Street Upper, Londonderry BT48 6PH",,http://www.firstderrybluecoatschool.com/,,0,54.9956478,-7.323515,Tourist attraction,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqk3rwwzmkfBIUkE81hQDWiFeZgYMbjhsPav0p0YdQkK7C2AE9BwLM_Rr4buXXZe6WW6LWlT-vIJSRARujyLu7PbBn3SD6P_i-Ls7JKorXgUtAMY22h7Q5TWAmtpNfIuGk_7Cyl=w800-h500-k-no,"https://www.google.com/maps/place/First+Derry+Blue+Coat+School+Heritage+Centre/@54.9956478,-7.3235149999999996,14z/data=!4m8!1m2!2m1!1sFirst+Derry+Blue+Coat+School+Heritage+Centre!3m4!1s0x485fe124e9b68d81:0x9c11ebda169f27b4!8m2!3d54.9956478!4d-7.3235149999999996",ChIJgY226SThX0gRtCefFtrrEZw
Ulster Aviation Society,ulster-aviation-society-lisburn,lisburn,attractions,"Gate 3 - Maze Long Kesh, 94 Halftown Rd, Lisburn BT27 5RF",+44 7486 709651,https://www.ulsteraviationsociety.org/,4.9,447,54.4924091,-6.0966131,"Museum, Aviation consultant, Charity, Heritage museum",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerA2HtMuvBrNRW8mSB3LiyJQE2O95QeooT6b1x1-9tE_KriqalgUHOHNNsOA1Glii9jTCwLHfPUvVvg1sqQv4o-AbqaRQB787BAbaOcU9ngQvUmgdYmjXEtEZaLbWnkW7eRbHdzbg=w800-h500-k-no,"https://www.google.com/maps/place/Ulster+Aviation+Society/@54.492409099999996,-6.0966131,14z/data=!4m8!1m2!2m1!1sUlster+Aviation+Society!3m4!1s0x4861037304935da3:0xd55d9204544e3bce!8m2!3d54.492409099999996!4d-6.0966131",ChIJo12TBHMDYUgRzjtOVASSXdU
The Holestone,the-holestone-ballyclare,ballyclare,attractions,"24 Holestone Rd, Doagh, Ballyclare BT39 0SB",,,4.6,51,54.74879199999999,-6.0724619,"Historical landmark, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepE8x1BWuSDeuB3uRveyFst_9FPrWQGYPdVax75I10cHnt9-ngOdP2e69TnEVzr4MMXrpdkC7nS9I_B0WeiamwTDlDnU7sBPWiSPf0qwXHoPKT7VlPue34_kV1MVXeKkqkKnvowRQ=w800-h500-k-no,"https://www.google.com/maps/place/The+Holestone/@54.748791999999995,-6.0724618999999995,14z/data=!4m8!1m2!2m1!1sThe+Holestone!3m4!1s0x4861aee18a87177d:0x9d999df3c2d62b5d!8m2!3d54.748791999999995!4d-6.0724618999999995",ChIJfReHiuGuYUgRXSvWwvOdmZ0
East Belfast Loyalist Conflict Museum,east-belfast-loyalist-conflict-museum-belfast,belfast,attractions,"Newtownards Rd, Belfast BT4 1AF",+44 7547 689691,http://www.loyalistconflictmuseum.com/about,4.3,6,54.5986519,-5.8971656,Museum,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXn6tJDXTIwKztF9i_b2VtLP1tPjCmjvXhMntXRIayY_DccbRWLpHq-d0O8zF_oczXymyVe3KQmG7ihNaTwRJPDeJP3jCL8dhQ7Gm6zotR_M63qi3mKo-0YxP0hCPM8JJH3hkZ_A=w800-h500-k-no,"https://www.google.com/maps/place/East+Belfast+Loyalist+Conflict+Museum/@54.5986519,-5.8971656,14z/data=!4m8!1m2!2m1!1sEast+Belfast+Loyalist+Conflict+Museum!3m4!1s0x486109a07764e1ab:0x35d28a6aa5fe4dcf!8m2!3d54.5986519!4d-5.8971656",ChIJq-Fkd6AJYUgRz03-pWqK0jU
National Trust - Mount Stewart,national-trust-mount-stewart-newtownards,newtownards,attractions,"Portaferry Rd, Newtownards BT22 2AD",+44 28 4278 8387,http://www.nationaltrust.org.uk/mount-stewart/,4.7,3313,54.551616,-5.601919,"Park and Garden, Tourist attraction","This 19th-century estate has formal gardens & nature trails, plus a tea room, gift shop & bookstore.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerV4N0KTmrkkGC3Wocn7zWY0Ob5wD8eJnDHz1-eYfJ-tIZ9jtZrgf4EvjHof5X3I0lBikl6pTOfYQLlp6VG6xz7lPOPFo0069Fyo7gZDljVLtZQh7zmAYssxdrvwkOyFVSeWeTeYw=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+-+Mount+Stewart/@54.551615999999996,-5.601919,14z/data=!4m8!1m2!2m1!1sNational+Trust+-+Mount+Stewart!3m4!1s0x486171448181d2cf:0x4d8421bd9e57db4b!8m2!3d54.551615999999996!4d-5.601919",ChIJz9KBgURxYUgRS9tXnr0hhE0
National Trust - Derrymore House,national-trust-derrymore-house-newry,newry,attractions,"Derrymore House, Bessbrook, Newry BT35 7EF",+44 28 8778 4753,http://www.nationaltrust.org.uk/derrymore-house/,4.5,254,54.1897466,-6.3835468,Tourist attraction,National Trust–administered thatched house dating from the 18th century & built in a unique style.,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoio1lLHR1vklO2gVLNn_fQ_vdfZ2rVGuMun8Jpd5bMpEIN3HjHnsHOW0zfbpl2_SraNryGu1W5kchUUB4heZWkhSg2QRG9bSm3qwKJZpA7ygbYU0R_03YNBBeFTDCyJ6pr-OY=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+-+Derrymore+House/@54.1897466,-6.3835467999999995,14z/data=!4m8!1m2!2m1!1sNational+Trust+-+Derrymore+House!3m4!1s0x4860c36f312025df:0xd0a2e7f96afee4cf!8m2!3d54.1897466!4d-6.3835467999999995",ChIJ3yUgMW_DYEgRz-T-avnnotA
National Trust - Gleno,national-trust-gleno-larne,larne,attractions,"Waterfall Rd, Gleno, Larne BT40 3LE",+44 28 9064 7787,http://www.nationaltrust.org.uk/glenoe/,4.6,1144,54.799498,-5.8324109,Tourist attraction,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonq8dtcU6bfsUMxvWApFix8-d7k9uXQBTuHTQ1YQduCerjJ030UxOKHGD-3TEI0b2Pgxfbff5-HJ-hQmVuFljxNlVEm69c5Chc6nuhOYqG9PeWX7TEVjCHFScV2NJ6fE11lA0=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+-+Gleno/@54.799498,-5.8324109,14z/data=!4m8!1m2!2m1!1sNational+Trust+-+Gleno!3m4!1s0x4861a2c2ac6531a9:0xc0e93378a48cba79!8m2!3d54.799498!4d-5.8324109",ChIJqTFlrMKiYUgRebqMpHgz6cA
Beaghmore Stone Circles Landmark,beaghmore-stone-circles-landmark-cookstown,cookstown,things-to-do,"64-62 Blackrock Rd, Cookstown BT80 9PA",+44 28 9082 3207,https://www.communities-ni.gov.uk/services/sites-and-monuments-record,4.7,322,54.7016225,-6.9391681,Historical landmark,"Series of megaliths including 7 interlinking stone circles & cairn piles, dating to the Bronze Age.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer789ZZRW-e-96Nv1vCD_XFtYb8pOIUVRR5xlrPBK8gRtWQvbin94LTyQjyT8bGU4yVPbZIZk_FOH_6amRSgFvpBk1qxA7ssp23h4TWVGKzopFLMcSNcnRlnQMDPga79ql6pOgN=w800-h500-k-no,"https://www.google.com/maps/place/Beaghmore+Stone+Circles+Landmark/@54.7016225,-6.9391681,14z/data=!4m8!1m2!2m1!1sBeaghmore+Stone+Circles+Landmark!3m4!1s0x486065d5fbb913bb:0xe4a779be1e64941e!8m2!3d54.7016225!4d-6.9391681",ChIJuxO5-9VlYEgRHpRkHr55p-Q
National Trust - Springhill,national-trust-springhill-magherafelt,magherafelt,attractions,"springhill garden, 20 Springhill Rd, Moneymore, Magherafelt BT45 7NQ",+44 28 8674 8210,http://www.nationaltrust.org.uk/springhill/,4.6,383,54.6856585,-6.6555113,History museum,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweol-UmA_zKy5yEFNtaPqz9vK_mPqPzRMgAHuRwGyrj4VNJymZ5Ew2bLArSbPrVxAZtXgJSvynaKr_c9Ke4-KsfdtfT9q0SovwwbI8Zp5o-Q2XtlQOb34mUryOD9G28j2qOYNown5g=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+-+Springhill/@54.685658499999995,-6.6555113,14z/data=!4m8!1m2!2m1!1sNational+Trust+-+Springhill!3m4!1s0x48605e7ba0255475:0x33898b2c5b970e3a!8m2!3d54.685658499999995!4d-6.6555113",ChIJdVQloHteYEgROg6XWyyLiTM
National Trust - Divis and the Black Mountain,national-trust-divis-and-the-black-mountain-belfast,belfast,attractions,"Divis Road Hannahstown, Belfast BT17 0NG",+44 28 9082 5434,http://www.nationaltrust.org.uk/divis-and-black-mountain/,4.8,671,54.5997339,-6.0426566,"Tourist attraction, Hiking area",Panoramic city and mountain views spread from the nature trails through a wildlife-rich landscape.,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7uo87oPbeIZmgFAsslxBQC4gEfqxudTjUBXlbtv06_1mtYnB7neFTxO1-0q9fvbsWwBK7d267YNgI1n0aGsZ7VwtUxSiK92ZhZWP7e1J0aG2s0FX9DoXdDtJM2CGj4ihojG3q6g=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+-+Divis+and+the+Black+Mountain/@54.5997339,-6.0426566,14z/data=!4m8!1m2!2m1!1sNational+Trust+-+Divis+and+the+Black+Mountain!3m4!1s0x48610659d55be261:0x311e18c558d6b4fe!8m2!3d54.5997339!4d-6.0426566",ChIJYeJb1VkGYUgR_rTWWMUYHjE
National Trust - The Argory,national-trust-the-argory-dungannon,dungannon,attractions,"144 Derrycaw Rd, Dungannon BT71 6NA",+44 28 8778 4753,http://www.nationaltrust.org.uk/argory/,4.7,1078,54.4648305,-6.657700699999999,Tourist attraction,"Neo-classical National Trust mansion on a wooded riverside estate, with a playground and book shop.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTP-Zbjk0Gez7CAJj3dbf4tzMStBpdsRA_2HP8KVGi85bkaDE2wWOFRLdUBT_MTkRSeZTm2wz5it6asOgpQaVxlbK9jgq_s8S261XBx3dmPkxfkYAW3oEmrnL_V6iEGILA3Uft=w800-h500-k-no,"https://www.google.com/maps/place/National+Trust+-+The+Argory/@54.4648305,-6.6577006999999995,14z/data=!4m8!1m2!2m1!1sNational+Trust+-+The+Argory!3m4!1s0x48608d375671cda3:0x5daca3a6eb5f8ef9!8m2!3d54.4648305!4d-6.6577006999999995",ChIJo81xVjeNYEgR-Y5f66ajrF0
U.S. Grant Ancestral Homestead,u-s-grant-ancestral-homestead-dungannon,dungannon,attractions,"45 Dergenagh Rd, Dungannon BT70 1TW",+44 28 8772 8600,http://www.midulstercouncil.org/Things-To-Do/Tourism-Heritage/Places-to-Visit/Heritage-Sites%3Fpage%3D1,4.6,32,54.46510259999999,-6.9460693,"Historical landmark, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP16yZK6xg-NXKZ_PdocGE_1dID2p9z1dypO-udnA02BMtW-5DPHZgzcivcfRDi3H-uTAe_Ohyc2KHKJfRrCKHcD4fiVejgjloaZtVwGyHE1QTwt2mFr0iwuWw9RTGtft8-33a_A=w800-h500-k-no,"https://www.google.com/maps/place/U.S.+Grant+Ancestral+Homestead/@54.465102599999994,-6.9460693,14z/data=!4m8!1m2!2m1!1sU.S.+Grant+Ancestral+Homestead!3m4!1s0x486085ad1e11cdb5:0x887837bb0f32745a!8m2!3d54.465102599999994!4d-6.9460693",ChIJtc0RHq2FYEgRWnQyD7s3eIg
